"Country or Area","Year","Value","Value Footnotes"
"Malta","2008","4836.59396305135",""
"Malta","2007","4873.08346692106",""
"Malta","2006","4897.51004174603",""
"Malta","2005","4912.90975995087",""
"Malta","2004","4797.29258251343",""
"Malta","2003","4872.27220496661",""
"Malta","2002","4500.35230030634",""
"Malta","2001","4292.31505134494",""
"Malta","2000","4410.49603658457",""
"Malta","1999","4288.80219316744",""
"Malta","1998","4002.479365113",""
"Malta","1997","3904.20961741411",""
"Malta","1996","3863.83211649454",""
"Malta","1995","3995.32439064554",""
"Malta","1994","3804.9578600917",""
"Malta","1993","3783.89049749934",""
"Malta","1992","3792.28256657255",""
"Malta","1991","3659.21498796568",""
"Malta","1990","2823.50283762035",""
"Malta","1989","2851.26111279019",""
"Malta","1988","2692.00316706255",""
"Malta","1987","2487.77160108568",""
"Malta","1986","2250.66570014702",""
"Malta","1985","2110.25644074043",""
"Malta","1984","1920.79082134225",""
"Malta","1983","1860.68182643318",""
"Malta","1982","1831.86150267875",""
"Malta","1981","1749.31500837038",""
"Malta","1980","1664.32440114324",""
"Malta","1979","1598.89194554193",""
"Malta","1978","1479.77638934561",""
"Malta","1977","1358.43893540085",""
"Malta","1976","1249.28869033992",""
"Malta","1975","1111.03076043153",""
"Malta","1974","1006.63584948145",""
"Malta","1973","1207.80939774983",""
"Malta","1972","1071.25144652009",""
"Malta","1971","1007.59828212752",""
"Mauritius","2013","2148.32841140489",""
"Mauritius","2012","2075.03571195383",""
"Mauritius","2011","2025.70416574843",""
"Mauritius","2010","1995.36148432502",""
"Mauritius","2009","1907.12256970136",""
"Mauritius","2008","1881.64977522283",""
"Mauritius","2007","1816.67110347442",""
"Mauritius","2006","1743.11748174224",""
"Mauritius","2005","1683.69083267793",""
"Mauritius","2004","1614.24664804263",""
"Mauritius","2003","1561.7659905882",""
"Mauritius","2002","1473.49249265952",""
"Mauritius","2001","1453.66454705267",""
"Mauritius","2000","1363.24610973541",""
"Mauritius","1999","1226.95523655476",""
"Mauritius","1998","1205.59693421612",""
"Mauritius","1997","1108.6107617976",""
"Mauritius","1996","1021.16762316622",""
"Mauritius","1995","945.247791229419",""
"Mauritius","1994","857.261471937716",""
"Mauritius","1993","820.139715356843",""
"Mauritius","1992","780.125428677079",""
"Mauritius","1991","728.790786589502",""
"Mauritius","1990","670.586290760549",""
"Mauritius","1989","482.278408766623",""
"Mauritius","1988","436.141670317156",""
"Mauritius","1987","388.000177592121",""
"Mauritius","1986","347.154692909098",""
"Mauritius","1985","313.563175140711",""
"Mauritius","1984","301.317597639251",""
"Mauritius","1983","301.490180105442",""
"Mauritius","1982","294.200324224878",""
"Mauritius","1981","295.778928709119",""
"Mauritius","1980","299.159764771402",""
"Mauritius","1979","309.51017383102",""
"Mauritius","1978","279.593229344648",""
"Mauritius","1977","280.015064376332",""
"Mauritius","1976","249.30860986181",""
"Mauritius","1975","211.883408071749",""
"Mauritius","1974","201.584890016651",""
"Mauritius","1973","180.384566019017",""
"Mauritius","1972","160.788119987841",""
"Mauritius","1971","146.562920772613",""
"Mexico","2013","2056.96440755519",""
"Mexico","2012","2037.24123975331",""
"Mexico","2011","2074.24448867813",""
"Mexico","2010","1903.9848254485",""
"Mexico","2009","1863.53515829716",""
"Mexico","2008","1908.34666916627",""
"Mexico","2007","1905.74680040213",""
"Mexico","2006","1877.5600270336",""
"Mexico","2005","1869.74865834798",""
"Mexico","2004","1817.73470373346",""
"Mexico","2003","1719.34437274579",""
"Mexico","2002","1753.75058379659",""
"Mexico","2001","1744.64468927215",""
"Mexico","2000","1717.44403847966",""
"Mexico","1999","1610.94623823044",""
"Mexico","1998","1571.84970709147",""
"Mexico","1997","1514.63620551576",""
"Mexico","1996","1445.32676742803",""
"Mexico","1995","1378.34596493251",""
"Mexico","1994","1363.22043125772",""
"Mexico","1993","1279.90665165596",""
"Mexico","1992","1287.54286427625",""
"Mexico","1991","1268.20310043568",""
"Mexico","1990","1161.9751493656",""
"Mexico","1989","1209.96438651386",""
"Mexico","1988","1155.58691844376",""
"Mexico","1987","1122.07773045875",""
"Mexico","1986","1077.02814870452",""
"Mexico","1985","1058.77136144971",""
"Mexico","1984","1019.66146605423",""
"Mexico","1983","980.691868387434",""
"Mexico","1982","960.812218173638",""
"Mexico","1981","906.51625470691",""
"Mexico","1980","866.971809742641",""
"Mexico","1979","821.040101430474",""
"Mexico","1978","776.244212984437",""
"Mexico","1977","720.604005483939",""
"Mexico","1976","679.526363481418",""
"Mexico","1975","642.261528085989",""
"Mexico","1974","615.445851316697",""
"Mexico","1973","572.627014675344",""
"Mexico","1972","543.38377932638",""
"Mexico","1971","501.437586582776",""
"Middle East & North Africa (all income levels)","2013","2880.13898631357",""
"Middle East & North Africa (all income levels)","2012","2817.81518653519",""
"Middle East & North Africa (all income levels)","2011","2714.46746617236",""
"Middle East & North Africa (all income levels)","2010","2676.81092189006",""
"Middle East & North Africa (all income levels)","2009","2507.5005894083",""
"Middle East & North Africa (all income levels)","2008","2438.47958801502",""
"Middle East & North Africa (all income levels)","2007","2336.21137313294",""
"Middle East & North Africa (all income levels)","2006","2266.85727364835",""
"Middle East & North Africa (all income levels)","2005","2149.87806257838",""
"Middle East & North Africa (all income levels)","2004","2070.74129545697",""
"Middle East & North Africa (all income levels)","2003","2006.06254786841",""
"Middle East & North Africa (all income levels)","2002","1912.26244846826",""
"Middle East & North Africa (all income levels)","2001","1829.90348254541",""
"Middle East & North Africa (all income levels)","2000","1752.15397318749",""
"Middle East & North Africa (all income levels)","1999","1699.90027340324",""
"Middle East & North Africa (all income levels)","1998","1636.51569776609",""
"Middle East & North Africa (all income levels)","1997","1540.33885308951",""
"Middle East & North Africa (all income levels)","1996","1488.78694115687",""
"Middle East & North Africa (all income levels)","1995","1431.15842661646",""
"Middle East & North Africa (all income levels)","1994","1329.72949138807",""
"Middle East & North Africa (all income levels)","1993","1288.61125014247",""
"Middle East & North Africa (all income levels)","1992","1227.49610159512",""
"Middle East & North Africa (all income levels)","1991","1167.91085541184",""
"Middle East & North Africa (all income levels)","1990","1183.48655782087",""
"Middle East & North Africa (all income levels)","1989","1152.11209076743",""
"Middle East & North Africa (all income levels)","1988","1118.00983539254",""
"Middle East & North Africa (all income levels)","1987","1083.47396571651",""
"Middle East & North Africa (all income levels)","1986","1034.83096514864",""
"Middle East & North Africa (all income levels)","1985","970.766678769289",""
"Middle East & North Africa (all income levels)","1984","939.699948067453",""
"Middle East & North Africa (all income levels)","1983","860.883591576683",""
"Middle East & North Africa (all income levels)","1982","796.620075306195",""
"Middle East & North Africa (all income levels)","1981","707.682083754402",""
"Middle East & North Africa (all income levels)","1980","663.213847693912",""
"Middle East & North Africa (all income levels)","1979","614.83399663644",""
"Middle East & North Africa (all income levels)","1978","530.34397104311",""
"Middle East & North Africa (all income levels)","1977","478.832360621264",""
"Middle East & North Africa (all income levels)","1976","434.481854115496",""
"Middle East & North Africa (all income levels)","1975","389.371004500069",""
"Middle East & North Africa (all income levels)","1974","356.16636637804",""
"Middle East & North Africa (all income levels)","1973","327.84295855174",""
"Middle East & North Africa (all income levels)","1972","296.823636398401",""
"Middle East & North Africa (all income levels)","1971","271.268893962699",""
"Middle East & North Africa (developing only)","2013","1771.53871574696",""
"Middle East & North Africa (developing only)","2012","1719.6865475643",""
"Middle East & North Africa (developing only)","2011","1678.19218089694",""
"Middle East & North Africa (developing only)","2010","1647.64023829127",""
"Middle East & North Africa (developing only)","2009","1541.69527217462",""
"Middle East & North Africa (developing only)","2008","1489.34126985436",""
"Middle East & North Africa (developing only)","2007","1427.94811341015",""
"Middle East & North Africa (developing only)","2006","1392.09794104931",""
"Middle East & North Africa (developing only)","2005","1315.69561829032",""
"Middle East & North Africa (developing only)","2004","1288.20803207582",""
"Middle East & North Africa (developing only)","2003","1217.62539085044",""
"Middle East & North Africa (developing only)","2002","1169.98756655016",""
"Middle East & North Africa (developing only)","2001","1108.24248436622",""
"Middle East & North Africa (developing only)","2000","1057.78869452361",""
"Middle East & North Africa (developing only)","1999","1019.79369375431",""
"Middle East & North Africa (developing only)","1998","980.652877229723",""
"Middle East & North Africa (developing only)","1997","937.302470105025",""
"Middle East & North Africa (developing only)","1996","906.828726458947",""
"Middle East & North Africa (developing only)","1995","860.356031880014",""
"Middle East & North Africa (developing only)","1994","837.53642818732",""
"Middle East & North Africa (developing only)","1993","810.531067580885",""
"Middle East & North Africa (developing only)","1992","790.494961517797",""
"Middle East & North Africa (developing only)","1991","741.301174085415",""
"Middle East & North Africa (developing only)","1990","729.955023201108",""
"Middle East & North Africa (developing only)","1989","701.301792167728",""
"Middle East & North Africa (developing only)","1988","681.080400888137",""
"Middle East & North Africa (developing only)","1987","667.474235503229",""
"Middle East & North Africa (developing only)","1986","641.79293413723",""
"Middle East & North Africa (developing only)","1985","605.14905385894",""
"Middle East & North Africa (developing only)","1984","590.313633069854",""
"Middle East & North Africa (developing only)","1983","557.737825534644",""
"Middle East & North Africa (developing only)","1982","506.178229720645",""
"Middle East & North Africa (developing only)","1981","454.995343077215",""
"Middle East & North Africa (developing only)","1980","435.286716466651",""
"Middle East & North Africa (developing only)","1979","413.832220931331",""
"Middle East & North Africa (developing only)","1978","369.586695194674",""
"Middle East & North Africa (developing only)","1977","343.308998665003",""
"Middle East & North Africa (developing only)","1976","315.76097254245",""
"Middle East & North Africa (developing only)","1975","286.539750654875",""
"Middle East & North Africa (developing only)","1974","261.752287382953",""
"Middle East & North Africa (developing only)","1973","239.569629011343",""
"Middle East & North Africa (developing only)","1972","213.409486638086",""
"Middle East & North Africa (developing only)","1971","198.616067276199",""
"Middle income","2013","2008.49525291621",""
"Middle income","2012","1922.17919611792",""
"Middle income","2011","1859.10046353486",""
"Middle income","2010","1737.77725477378",""
"Middle income","2009","1607.27645693759",""
"Middle income","2008","1568.28783483625",""
"Middle income","2007","1520.33959572478",""
"Middle income","2006","1417.00951535586",""
"Middle income","2005","1313.00219115762",""
"Middle income","2004","1240.76914438745",""
"Middle income","2003","1157.02899360639",""
"Middle income","2002","1084.05131395947",""
"Middle income","2001","1038.01005872628",""
"Middle income","2000","1015.57304829854",""
"Middle income","1999","973.118700321668",""
"Middle income","1998","955.551004560565",""
"Middle income","1997","952.267898815105",""
"Middle income","1996","936.231186019398",""
"Middle income","1995","913.676615656273",""
"Middle income","1994","896.941385184629",""
"Middle income","1993","895.693326100561",""
"Middle income","1992","899.464275366176",""
"Middle income","1991","908.044127646196",""
"Middle income","1990","904.768586944567",""
"Middle income","1989","533.312829747712",""
"Middle income","1988","514.960825967164",""
"Middle income","1987","489.161905637473",""
"Middle income","1986","467.49495664789",""
"Middle income","1985","443.410404533374",""
"Middle income","1984","423.632019686364",""
"Middle income","1983","399.699453010921",""
"Middle income","1982","383.126023868587",""
"Middle income","1981","368.594086579406",""
"Middle income","1980","358.339519019113",""
"Middle income","1979","340.169311674968",""
"Middle income","1978","318.385469004534",""
"Middle income","1977","295.844965671127",""
"Middle income","1976","278.202022825216",""
"Middle income","1975","262.5176388802",""
"Middle income","1974","242.253942066321",""
"Middle income","1973","233.54259760298",""
"Middle income","1972","218.501354230986",""
